id,created_at,countyfips,text
1455510812508889102,"2021-11-02 12:23:14",19047,https://t.co/HMJLp8JyZe
1455510903168851973,"2021-11-02 12:23:36",17145,https://t.co/fbzNF8qvZH
1455510917777657856,"2021-11-02 12:23:39",13321,"@Kayy__Mill YOU WELCOME LOVE .."
1455510972408401929,"2021-11-02 12:23:52",13205,"you posted these both https://t.co/hPvdD4N9xg"
1455511101026734088,"2021-11-02 12:24:23",22121,"really made money off a hosting i promise i'm going BIG i can feel it?"
1455511136925802500,"2021-11-02 12:24:31",17147,"The flu shot hit me hard. Ugh!"
1455511151068975107,"2021-11-02 12:24:35",18183,"isms_athletics: Boys Basketball-  If you haven't ordered a shooting shirt, coaches will be taking names and sizes t… https://t.co/C5uvkNvyIs"
1455511175375081472,"2021-11-02 12:24:40",12133,"Amazing! CNN and Democrats Prove Election Machine Fraud https://t.co/L22Obsx4Je via @BitChute"
1455511199282569218,"2021-11-02 12:24:46",13123,"@SenSchumer Please get this done"
1455511270870880257,"2021-11-02 12:25:03",09009,"@dertlicitir77 queen’im diyebiliriz miyiz"
1455511272787644417,"2021-11-02 12:25:04",08117,"@KeyJayandMax @keyshawn @obj Is he getting separation and Mayfield ignoring him?"
1455511407890337792,"2021-11-02 12:25:36",22077,"@MonjeMonke cuantas veces vas a decir buenas"
1455511536609366018,"2021-11-02 12:26:07",18129,"Navi Mumbai ke Shivani Ojha k Cadbury na kharidne se Cadbury bankrupt ho jayegi ? https://t.co/lB9Y9BUzg6"
1455511549922078725,"2021-11-02 12:26:10",05143,"อายอีเหี้ย คุยกะเค้ารุเรื่องปะวะ พูดไรไปมั่งวะนะ"
1455511641009836035,"2021-11-02 12:26:31",21141,"https://t.co/yL3fkU0q1I https://t.co/BnOWqlBG3w"
1455511656310640644,"2021-11-02 12:26:35",18055,"@MerakiDelta @Bosslogic The repercussions are finally becoming a reality"
1455511679635234818,"2021-11-02 12:26:41",01049,"Oswald Chambers this morning:""The Lord does not give me rules, He makes His standard very clear, and if my relation… https://t.co/nUX6qhSHQb"
1455511720408096774,"2021-11-02 12:26:50",01011,"this girl so full of it. she just be moving then soon as I try to catch her on camera she stop?"
1455511741262176258,"2021-11-02 12:26:55",13293,"@MullinsMomentum There it goes!"
1455511803031609354,"2021-11-02 12:27:10",19047,"@jrmac31 The reason we built a peaked roof is to be able to feed on both sides. The building turned out to be cheap… https://t.co/jRZvS7wqQj"
1455511816054919173,"2021-11-02 12:27:13",21163,"Just posted a photo https://t.co/7pVWnyupfO"
1455511885575606274,"2021-11-02 12:27:30",12133,"AWWWWWW LOOK at that face!❤️❤️❤️❤️ https://t.co/XSLNiB4oPG"
1455511902130475025,"2021-11-02 12:27:34",19037,"15 días para irme a Italia, cómo de feliz soy? ?"
1455512004450349057,"2021-11-02 12:27:58",17017,"ayaw kong umiyak ngayon pls?"
1455512040915800072,"2021-11-02 12:28:07",12133,"Fuck Joe Biden, https://t.co/qYQt1oGB7X"
1455512069646819336,"2021-11-02 12:28:14",21187,"@LndsPatterson 4th rd, 2 7th eds, for Howard. Dolfins. Improves Cincinnati's Defense! Also creates more blitzes for Hilton, Bell, and Bates!"
1455512120599187456,"2021-11-02 12:28:26",20053,"Strong Work @mikeyho_9 @zhoward94 @KadenDavis23  #BearcatDominance https://t.co/UUpmkg5ccD"
1455512150076690433,"2021-11-02 12:28:33",18087,"https://t.co/soQkEaleym https://t.co/padLSjsAXb"
1455512196851527682,"2021-11-02 12:28:44",05143,"Credit: ?‍♀️? https://t.co/H4BO9hw12h https://t.co/Kzar9vxL6M"
1455512284994936834,"2021-11-02 12:29:05",21081,"@greatsweetleaf @RonnyJacksonTX Hey Ronny, this is you on a foreign trip. Asleep and hungover.… https://t.co/JcCQoQTDPd"
1455512336580628482,"2021-11-02 12:29:17",21031,"The “hell” did I just watch?! #BIGBANG #GDRAGON @YG_GlobalVIP  https://t.co/qhfbOxBMkK"
1455512484379570178,"2021-11-02 12:29:53",13141,"I'm just ready to eat some Thanksgiving food?"
1455512510451240963,"2021-11-02 12:29:59",08083,"Is there more of an annoying caller that Lawrence the trash guy? Who wants to listen to this idiot? It's not good radio. @sternshow"
1455512555749879818,"2021-11-02 12:30:10",21085,"KSP Post 4 October Activity Report: Troopers arrest over 300 suspects, including 31 impaired drivers https://t.co/ACdoiuxX38"
1455512558027280387,"2021-11-02 12:30:10",18135,"WINCHESTER, INDIANA, November 1, 2021 – The Community Foundation of Randolph County is pleased to announce the avai… https://t.co/x2LMP864LZ"
1455512619771744270,"2021-11-02 12:30:25",01017,"“But seek first his kingdom and his righteousness, and all these things will be given to you as well.”
Matthew 6:33… https://t.co/wXa7HobWmQ"
1455512784347680779,"2021-11-02 12:31:04",13211,"An imposing official may not want to reach a compromise. For n... More for Aries https://t.co/JmtXsRBCo1"
1455512788231675909,"2021-11-02 12:31:05",18075,"@jenitzifangirl @thematriarcado Te queremos."
1455512791469592578,"2021-11-02 12:31:06",18129,"@Ashfaq_tweets Yes"
1455512822859718658,"2021-11-02 12:31:13",05035,"i got hu tao from guaranteed pull and got another hu tao from 50/50"
1455512829595901954,"2021-11-02 12:31:15",01011,"abt to have so much fun this weekend. ☺️"
1455512849296633860,"2021-11-02 12:31:20",12063,"Daily almanac for November 2 at FSWN Marianna Municipal Airport (https://t.co/uzzk3ev1RV) #flsert https://t.co/G5Suko41TQ"
1455512959392702464,"2021-11-02 12:31:46",01105,"The resources you need might not be available at the moment. R... More for Gemini https://t.co/WV2ixwILQV"
1455512974924320772,"2021-11-02 12:31:50",24001,"Better late than never"
1455512985573728268,"2021-11-02 12:31:52",13133,"Putnam County QB @kilgore_gerald was named in the GHSF Daily newsletter this morning for his performance against Jo… https://t.co/5j6FHYzJpf"
1455512985581981709,"2021-11-02 12:31:52",20165,"You might feel tired of being taken for granted by someone you... More for Cancer https://t.co/Tca8ZM0ZdB"
1455512988304257024,"2021-11-02 12:31:53",21055,"@williamt_98 Have you done an ""Ape-E Poll"" one yet?"
1455513021191700481,"2021-11-02 12:32:01",12133,"Right up there at the top!!
Morning Gunther  ??? https://t.co/xndk4Kwdug"
1455513032134574090,"2021-11-02 12:32:03",05123,"this is another tweet"
1455513067362607105,"2021-11-02 12:32:12",13189,"@JakeStrain Always working where can I shoot the music?"
1455513089256869895,"2021-11-02 12:32:17",17099,"@emilyinkpen Friendships lost can burn worst than toasted relationships. I feel you on this one."
1455513098480230403,"2021-11-02 12:32:19",18075,"Qué es very soon? Very soon os voy yo a dejar de pagar la cuota @NetflixES https://t.co/oS2ZI0Ksb8"
1455513236237864963,"2021-11-02 12:32:52",19101,https://t.co/pHuAQAGOnI
1455513255242342412,"2021-11-02 12:32:56",17099,https://t.co/YemyPpu0KX
1455513285613297669,"2021-11-02 12:33:04",21141,"Daily almanac for November 2 at Logan Aluminum (https://t.co/xJh1ncthKP) https://t.co/4suaXfC8oM"
1455513393255878666,"2021-11-02 12:33:29",17187,"@Odi_Seru @JuriRatau ??? yeses"
1455513412293648389,"2021-11-02 12:33:34",06073,"Just posted a photo @ San Diego Country Estates, California https://t.co/4W5nPzXuFF"
1455513418593677312,"2021-11-02 12:33:35",21123,"@Pissy_Spacek @_darkness9819 @BrianEntin They sent him to the hotel to stay"
1455513446670389249,"2021-11-02 12:33:42",18019,"@BodsMichelle So sexy!"
1455513449379753984,"2021-11-02 12:33:43",17017,"diko kineri usapang future sa gc namin pero napapaisip aq kung anong balak kk sksmsmsms"
1455513459043577861,"2021-11-02 12:33:45",13091,"No lie the real one’s in heaven ❤️"
1455513528442531853,"2021-11-02 12:34:01",20067,"""Reflecting on my science classes when I was a student, other than lab equipment and the occasional computer to wri… https://t.co/kj8hXIsQHT"
1455513556862980105,"2021-11-02 12:34:08",24001,"@Introvertboy__ @ShortFiImMaker ???"
1455513557186105346,"2021-11-02 12:34:08",19125,"Listen to ""You need to be lifting weights"" by Simple Training. Better Living . ⚓ https://t.co/GbmVBsEPS4"
1455513604049014798,"2021-11-02 12:34:19",21155,"I Wonder If Marley Would Like That New Clifford Movie ? ?"
1455513633438453769,"2021-11-02 12:34:27",22127,"@JennaEllisEsq This is actually sad.  It's obvious he is exhausted!"
1455513634008883210,"2021-11-02 12:34:27",18125,"Chris Beard wasnt lying about being good year 1, my goodness they even looked like they had chemistry last night"
1455513705018544134,"2021-11-02 12:34:44",12063,"I can’t wait for nothing"
1455513711427289089,"2021-11-02 12:34:45",06019,"At CVS Health you can do what you love, and love what you do. We're hiring! Join #TeamCVS Shift Supervisor Manageme… https://t.co/wFUpfFfrXS"
1455513780826349571,"2021-11-02 12:35:02",05131,"Steadily getting Christmas presents in the mail for people I don’t talk to anymore lolllllllll"
1455513801634238466,"2021-11-02 12:35:07",24001,??
1455513830033821696,"2021-11-02 12:35:13",24001,"@_ZoyzNyra Telegram Number Send Pannu zoys na Pandren"
1455513965375602691,"2021-11-02 12:35:46",17145,"@commandoptions Ameh bukak angkringan ??"
1455513966017499138,"2021-11-02 12:35:46",05131,"@AckerGia Great question.

But I am glad they didn’t."
1455513977044279296,"2021-11-02 12:35:48",01125,"Manchin is a DINO"
1455514087270518789,"2021-11-02 12:36:15",21175,"@BXProjectHQ A brain."
1455514170502221826,"2021-11-02 12:36:35",24001,"@shadowsofblck02 Yen Namma Sapita Ilai ah Eduthu Kondu Poi Podrathula Enna Gavuravam...??"
1455514186251862016,"2021-11-02 12:36:38",17145,"@commandoptions Makane males musim ujan, njuk ksbb hmm"
1455514186419744768,"2021-11-02 12:36:38",21175,"@Jabbyburns Left handed Layups are over rated. Just DONK it. ?"
1455514201884028931,"2021-11-02 12:36:42",08097,"@SempreIntercom Cassano is becoming a bigger coglione every time he speaks. Hakan played great on Sunday. Cassano’s… https://t.co/OSFqD79tAz"
1455514222293667848,"2021-11-02 12:36:47",21155,"Ladies and gentlemen the most accurate tweet on the internets https://t.co/Rwx1b5NNTG"
1455514229923008514,"2021-11-02 12:36:49",01075,"Time is running out for Congress to pass the one piece of legislation that would have wide bipartisan support acros… https://t.co/J8psrE9sfG"
1455514248264577033,"2021-11-02 12:36:53",24001,"@xt_sdpc @_ZoyzNyra https://t.co/tySs0PUfMb"
1455514329843916803,"2021-11-02 12:37:13",18153,"@305miami6924 No way, and why do they need another jersey ?"
1455514335296491522,"2021-11-02 12:37:14",23023,"@Barnacules @BillieRubenMake Hanging Gothic Lantern model by @Bugman_140 printed in @prusament Anthracite grey plus… https://t.co/aLThD1Tp0D"
1455514377302560775,"2021-11-02 12:37:24",18041,"Open Tuesday through Sunday for you to shop and save! #OnlineShopping #GreatDeals https://t.co/8TkfFQEIWA"
1455514387570122754,"2021-11-02 12:37:26",21033,"@ASA_Soybeans Posted... 
https://t.co/CyqoxW4mtx"
1455514495699271686,"2021-11-02 12:37:52",19015,"Election Day ✌????✔️"
1455514548287463431,"2021-11-02 12:38:05",18023,"Physics determining the static, sliding, and rolling frictional coefficients for a dynamics cart on a wooden board. https://t.co/tybMNnvHYr"
1455514629451354117,"2021-11-02 12:38:24",24001,"@xt_sdpc @KeerthyOfficial https://t.co/8nl6DXZirA"
1455514658467614722,"2021-11-02 12:38:31",19123,"Our Week 10 Players of the WEEK ‼️?? 

Offensive - @BenSherman43 

Defensive - @Tra_swerv 

Specials - @RossTrystin… https://t.co/IMWkwNXOAr"
1455514668546596869,"2021-11-02 12:38:33",18043,"View my FieldLevel baseball recruiting profile #uncommitted https://t.co/DshcD1sK3S.  #flatgroundapp #uncommitted"
1455514686225518602,"2021-11-02 12:38:38",21059,"@Codeword_Havoc It was a good stream last night. I wish I could have stayed longer. You really should check out war… https://t.co/mt6IduLPuH"
1455514710762299395,"2021-11-02 12:38:43",21037,"WE ARE GROWING: We have 2 Account Specialist Openings at Legion

START DATE: January 11, 2022.

APPLY TODAY at… https://t.co/iv6oKuAaMa"
1455514713903796224,"2021-11-02 12:38:44",19099,"“A good leader is a person who takes a little more than their share of the blame and a little less than their share… https://t.co/wHz9afo8iR"
1455514740281815049,"2021-11-02 12:38:50",19087,"@bennettblk Have a good call!"
1455514763035820038,"2021-11-02 12:38:56",12089,"Castellammare di Stabia, 32enne muore per strada all’improvviso: disposta l’autopsia https://t.co/xLkCCaQbs0"
1455514770094891016,"2021-11-02 12:38:58",09001,"@NotHoodlum The irony of flashing the peace sign here …"
1455514839930052609,"2021-11-02 12:39:14",22085,"doing a gumbo this weekend"
1455514901074620416,"2021-11-02 12:39:29",09009,"We are looking for a buyer on 65 Forest Street #Hamden #CT  #realestate https://t.co/H3eokrI2gG  | Calcagni Real Es… https://t.co/tl2BVlzArf"
1455514933773340676,"2021-11-02 12:39:37",18019,"Civic Center Project: The City of Charlestown seeks requests for proposals/qualifications to renovate/redevelop the… https://t.co/Viy4oQFqNR"
1455514940744339475,"2021-11-02 12:39:38",19087,"“To be as good as it can be, a team has to buy into what you as the coach are doing. They have to feel you’re a par… https://t.co/5JOaqxyZez"
1455515011888009223,"2021-11-02 12:39:55",24001,"Gurkha வ வண்டி ல ஏத்து...
Beast மேல வண்டிய ஏத்து... https://t.co/UTGDdRYvVr"
1455515015960829954,"2021-11-02 12:39:56",05131,"@THEGYMRAT13 Of course it has a ceiling.  All programs do.  It just turns out that Arkansas’ ceiling is the Final F… https://t.co/wLaxD6FfCx"
1455515016824823810,"2021-11-02 12:39:56",18019,"@imnickintl I can't STAND ppl who think everyone wants to hear they music....."
1455515047615090688,"2021-11-02 12:40:04",17145,"@yusufabdnms ""cmn"" isi kepalanya apa sebenarnya."
1455515103227351043,"2021-11-02 12:40:17",19023,"bakit ba kasi ako umiiyak parang tanga"
1455515117760782340,"2021-11-02 12:40:20",17099,"Meta, aka Face not in a book, continues to block me at every turn. My clients are being affected, so I will add the… https://t.co/vIqxtT2svJ"
1455515140623798273,"2021-11-02 12:40:26",18129,"@RoflGandhi_ @iamsrk Wow Guruji ..party host karne hire kiya apko ?"
1455515249617084419,"2021-11-02 12:40:52",13211,"Did you know Google Calendar has a ""Focus Time"" event that will automatically decline meetings for you? Click ""Crea… https://t.co/6d5z6qeCIj"
1455515285465747459,"2021-11-02 12:41:00",17101,"@MelanieHolmes40 It looks lonely."
1455515292721983496,"2021-11-02 12:41:02",18055,"Gm everyone!"
1455515318374354944,"2021-11-02 12:41:08",13303,"life is a beach im just playing in the sand"
1455515333482090505,"2021-11-02 12:41:12",24001,"@massavatar ?"
1455515389006426116,"2021-11-02 12:41:25",05067,"@ArkMoFarmer Choose."
1455515397126594561,"2021-11-02 12:41:27",18099,"Plymouth lost a great man last night. Bob Read was a pillar of this town and school corporation who impacted so man… https://t.co/ClkovGPnUN"
1455515438981554180,"2021-11-02 12:41:37",12079,"Cloud Camera time lapse from 2021-11-01 #flsert https://t.co/VBndHbAkqu"
1455515478617726989,"2021-11-02 12:41:46",13293,"$SBEA my top watch today"
1455515523307945985,"2021-11-02 12:41:57",13159,"@brrwrrrangdang @Mark_McGuire25 They need to gone and get it done tonight!"
1455515524931244036,"2021-11-02 12:41:57",18135,"@JuliaDavisNews What about those that gets it from her and dies.  Is it murder?"
1455515558409957378,"2021-11-02 12:42:05",05123,"this is your next tweet"
1455515595311665160,"2021-11-02 12:42:14",13311,"@BikeTwain comptrol is just an illusion"
1455515624155799557,"2021-11-02 12:42:21",19183,"Four people are running for two Washington Community School Board seats and nine are vying for three Mid-Prairie se… https://t.co/sstNPsDlO2"
1455515628241031169,"2021-11-02 12:42:22",17197,"@OW_Photography Absolutely amazing"
1455515634368929795,"2021-11-02 12:42:24",12027,"I was sending Kim a voice message last night and my sister said “what do you think you’re a vlogger now” her little… https://t.co/G79srkkQQ3"
1455515660889493504,"2021-11-02 12:42:30",21183,"I started a new account on Fortnite last night. Sylas &amp; I were playing duos. Guess who got a victory royale on her… https://t.co/ukLgh9c"
1455515670565773312,"2021-11-02 12:42:32",21129,"Check out Scott Brandenburg's video! #TikTok https://t.co/o4EVkQ1QBP"
1455515698394980354,"2021-11-02 12:42:39",18087,"@46Sports @LHS_Sports @NECC_Athletics Forgot Jensen Miller in there too! #AnchorDown!"
1455515701523922946,"2021-11-02 12:42:40",13159,"???? https://t.co/iZ8xTrvVrP"
1455515734013059072,"2021-11-02 12:42:47",19101,"@MattSaincome I maintain that Christmas is routinely under commercialized."
1455515759023730689,"2021-11-02 12:42:53",13159,"@_Heavy_D We lit!!??"
1455515970093699083,"2021-11-02 12:43:44",18079,"The Lady Panther basketball team heads to Scottsburg this evening to officially begin the 2021-2022 season! JV tips… https://t.co/CgoeG3YnLr"
1455516048283799561,"2021-11-02 12:44:02",18031,"This is certainly something https://t.co/2yozVnrnLt"
1455516098879701001,"2021-11-02 12:44:14",20021,"@C_Vaughn22 Happy birthday!  Thank you for being a leader and role model for young people!"
1455516219621191681,"2021-11-02 12:44:43",24035,"@NoelSRonan ????"
1455516256166191105,"2021-11-02 12:44:52",18179,"@CMOH_Society Thanks to all of our vets for their service! #Ilovevets #Americanheroes #Americanmilitary"
1455516333202882566,"2021-11-02 12:45:10",18135,"MUNCIE, IN (October 26, 2021) – Second Harvest Food Bank announces the following Food Distribution Tailgate events. https://t.co/8H5CZzrfen"
1455516362504171521,"2021-11-02 12:45:17",13105,"New Story: Lady Devils Place Ten on 8-AA Region Teams https://t.co/E1hyEJGbdt"
1455516401972781056,"2021-11-02 12:45:27",08019,"@UROCKlive1 Thanks tuk tuk's stupid cousin."
1455516409400791048,"2021-11-02 12:45:28",23009,"@realDailyWire He's rubber, you're glue"
1455516459157819394,"2021-11-02 12:45:40",21185,"I know there are about 700 horse podcasts, but does anyone have recommendations for something informative for BC, i… https://t.co/SWkd6t6c2L"
1455516462051958787,"2021-11-02 12:45:41",12017,"@ZathTanks @LordsEmber No need to be pressed. I simply stated it seems they’ve zoomed too far out in the world. It’… https://t.co/ccYF4j2hWB"
1455516505186226180,"2021-11-02 12:45:51",12063,"Cloud Camera time lapse from 2021-11-01 #flsert https://t.co/jGzfN5teGg"
1455516588233404419,"2021-11-02 12:46:11",12017,"@ZathTanks @LordsEmber Any other call to action seems trivial for our characters to get involved in."
1455516588526997513,"2021-11-02 12:46:11",13159,"Heard they speaking on my name, they’ll do anything for fame?"
1455516594667507721,"2021-11-02 12:46:13",05103,"@Alexiaaa____ lmaooo i commented on the wrong damn post? i meant to comment on the one when u were talking about sb reported your snap??"
1455516633695461377,"2021-11-02 12:46:22",17189,"@LauraBaileyVO I would totally watch that"
1455516647016452097,"2021-11-02 12:46:25",17145,"@Bluearea21 ?"
1455516656361480194,"2021-11-02 12:46:27",17129,"@EllyannaCinzori @IndianOhana @ohanatigers @HawaiiSB @UHawaiiSoftball @HawaiiAthletics Congrats"
1455516662497746944,"2021-11-02 12:46:29",13233,"@Sora_Sakurai post this cat when they least expect it"
1455516690943467530,"2021-11-02 12:46:35",20067,"Google Slides on the Go 
Using Google Slides? You can also use it on Mobile devices. Get the app on your phone and… https://t.co/jcPr7i4MHP"
1455516715790577666,"2021-11-02 12:46:41",13111,"@TicTacTitans @TitanUp_1994 Oh lorddd"
1455516744819220483,"2021-11-02 12:46:48",24001,"இந்த தலைப்பு ல நம்ம பாம் ச்சி ராம் குமார் சிறை ல தனக்கு நடந்து கொடுமை ய நம்முடன் பகிர்ந்து கொள்ள இருக்கிறார்.

தொட… https://t.co/cZ6TG4atrT"
1455516764914262020,"2021-11-02 12:46:53",24035,"Happy 90th Birthday! https://t.co/AOUfEx8KqD"
1455516804240060421,"2021-11-02 12:47:02",01015,"@Zeus_Santana I gotta watch this"
1455516844027170821,"2021-11-02 12:47:12",24043,"The 42nd day of the volcanic eruption on the island of La Palma: What's ... https://t.co/Al1oU0IKP0 via @YouTube"
1455516905524154385,"2021-11-02 12:47:27",19163,"??LAST DAY! ?? 

Today is the last day to order your Lady Lancer Basketball gear for this season! Store closes at m… https://t.co/XE9DrNk4LI"
1455516959441838080,"2021-11-02 12:47:39",20181,"@pimjoosten Ik moest gisteren iets bezorgen in het plaatselijke verzorgingstehuis en echt niemand die een mondkapje droeg, behalve ik."
1455516970153955333,"2021-11-02 12:47:42",23023,"Sherammm https://t.co/jk9kXQRa2K"
1455516972817526791,"2021-11-02 12:47:43",24027,"I know GOD real"
1455517062529527818,"2021-11-02 12:48:04",22127,"@AnimaIBeingBros Why is Mushu dappin all these people up? @Hannnahbranam"
1455517064748146695,"2021-11-02 12:48:05",17145,"@commandoptions Hadeh malah muk kemebul neng njero"
1455517069382926342,"2021-11-02 12:48:06",17067,"I never have this happen, but I constantly have people try and grab the back of my upper arm as if to shove me. I a… https://t.co/Fc5mcsVlWb"
1455517079201845249,"2021-11-02 12:48:08",17147,"@Littlelady2511 https://t.co/2TpEQfU2sW"
1455517182557786116,"2021-11-02 12:48:33",17145,"@commandoptions Lahh, mosok tiap saat. Ngasi Ra eling marang malah"
1455517215722254346,"2021-11-02 12:48:41",13111,"Cloud Camera time lapse from 2021-11-01 https://t.co/qbOfm4PAFJ"
1455517253445713920,"2021-11-02 12:48:50",24001,"@_ZoyzNyra Sirichu Asingapaduthita? https://t.co/8s07qJAnDj"
1455517296097640452,"2021-11-02 12:49:00",17141,"@Syd96856387 WhT!!?? He was hoping to see himself get it on tv cause the cameraman was by us..darn it"
1455517368759853061,"2021-11-02 12:49:17",19121,"Don’t forget to vote! https://t.co/KQgOpE9e2B"
1455517481641168903,"2021-11-02 12:49:44",20125,"@iambcross @LarryGrant95 @CoachClayJ @DreamU_IndyFB @_CoachMartin_ @CoachMcCollom @edward__rolle Congrats my brothe… https://t.co/f8Oa7bNmiZ"
1455517521272926214,"2021-11-02 12:49:53",22127,"@_frzz7_ してみたいです…( ˘꒳˘)"
1455517616580161536,"2021-11-02 12:50:16",24001,"@_ZoyzNyra @actorvijay High Court Judge ah...?"
1455517672242880513,"2021-11-02 12:50:29",20165,"HS FB will host Attica-Argonia in the Regional Playoff Game on Friday (11/5). Gates will open @5:30pm, Kickoff @ 7pm."
1455517722553557001,"2021-11-02 12:50:41",19059,"*Smudging while listening to Nu Metal*"
1455517866300747777,"2021-11-02 12:51:16",12133,"First I thought they were just brainwashed, now it's just pure stupidity. https://t.co/XCAS5SJ5RG"
1455517991571898371,"2021-11-02 12:51:46",22077,"@MonjeMonke @fujylovebot que exámen ni examen habla bien pelotudo decí prueba"
1455517994436763649,"2021-11-02 12:51:46",13213,"Time to get started on Day 2!

#nanowrimo2021 #amwriting #WritingCommunity https://t.co/7evvlfLEZw"
1455518017115148293,"2021-11-02 12:51:52",13105,"Super proud of all these girls! Congrats ladies! @lunsford_ava @MakenleyRorick @dallasdean22 @millergdrake… https://t.co/TshGs3tmk0"
1455518027387060227,"2021-11-02 12:51:54",05123,"Bot mc Bot face"
1455518040276209668,"2021-11-02 12:51:57",20125,"@treyveonmcgee5 @tragod23 @CoachMartin8 @_CoachMartin_ @CoachMcCollom Big Ups bro... Keep bringing it.
#DreamUdude ☠️?"
1455518049168027649,"2021-11-02 12:51:59",17121,"After just being caught in a hoax where Dem operatives pretended to be 'white supremacists' for Youngkin, they try… https://t.co/WJ0Af5U6pm"
1455518097041920005,"2021-11-02 12:52:11",18179,"@FrancesBekafigo I mention Harry b/c a vet once said to me, ""I bet you don't bother to interview ground crew member… https://t.co/iOtzLXu17O"
1455518175563505668,"2021-11-02 12:52:29",20165,"$5 student, $7 adults (no passes will be accepted) per KSHSAA Rules. You must have a paid subscription to view the game on the nfhs network."
1455518192248500233,"2021-11-02 12:52:33",18143,"The Warriorettes open their regular season at home tonight as they host the Jennings County Lady Panthers! JV start… https://t.co/GeitMkEaQv"
1455518204349067269,"2021-11-02 12:52:36",13293,"@SmellyCat2Sunny The polls leading up to the election determine the need.
Gotta keep it believable."
1455518257092255745,"2021-11-02 12:52:49",19031,"Always working https://t.co/KiBX04UvzR"
1455518278932066312,"2021-11-02 12:52:54",13207,"@Bravo_irl Spiderverse was just raw lmao. Goated movie"
1455518282203766791,"2021-11-02 12:52:55",12133,"Blah, Blah, Blah, Blah https://t.co/I4l0iC7rLp"
1455518316840329216,"2021-11-02 12:53:03",09007,"?✸ The shadow of the blackbird ⻦?
Do you not see how the bl.lackbird
The only moving thing
And lucid, inescap.pable rhythms"
1455518323609833475,"2021-11-02 12:53:05",12129,"Do any of y’all walk up stairs without looking at your feet? I must learn your ways"
1455518334749904900,"2021-11-02 12:53:07",20181,"Dus als 100 % gevaccineerd is, is alles weer Oke en de zorg gered en kunnen de maatregelen weg?"
1455518351011237889,"2021-11-02 12:53:11",18019,"@rickbozich They've been towing that line in a few games this year. They just couldn't overcome it in that game against Mississippi State."
1455518364529463302,"2021-11-02 12:53:14",18043,"@TheJordanSoto ????"
1455518376780976130,"2021-11-02 12:53:17",24001,"@_ZoyzNyra @actorvijay https://t.co/n3NMa5Pwim"
1455518430866522118,"2021-11-02 12:53:30",24001,"@_ZoyzNyra https://t.co/hR4ZuC867C"
1455518449069867012,"2021-11-02 12:53:35",19027,"It is fall play week here at CHS! There is still time to buy tickets from the office, so make sure to get yours tod… https://t.co/oihJzdyvIf"
1455518569207418887,"2021-11-02 12:54:03",20181,"@BelangVanNL @WybrenvanHaga @ferdgrapperhaus Was ook de bedoeling met de uitspraak van de jonge dat kabinet ervoor… https://t.co/VT5lHoeplK"
1455518584038477829,"2021-11-02 12:54:07",13237,"@vaeredd slutoween"
1455518603219021826,"2021-11-02 12:54:11",13159,"@GalisonJose @WeakapaugGroove @TowerGangPod Who would be better on TPH during no nut November than the Nut King himself?"
1455518667899293704,"2021-11-02 12:54:27",24035,"Hello! https://t.co/o01a7Dyoa8"
1455518733192122373,"2021-11-02 12:54:42",20181,"@RachChamp_ That's just plain stupid."
1455518782928080896,"2021-11-02 12:54:54",21215,"How To Put Up With People: Including Yourself by Richard Loveland (1960 1st Ed) https://t.co/JT0rQoRxf3 @eBay"
1455518799738834952,"2021-11-02 12:54:58",21081,". @GlennYoungkin plays the race card. Banning CRT is on par with book burning,  even Holocaust denial. https://t.co/TuvgNtbmmP"
1455518830109896704,"2021-11-02 12:55:05",19065,"? #NSICVB GAMEDAY

? » No. 10 Concordia-St. Paul
? » Dorman Gym
⏰ » 6:00 p.m.
? » https://t.co/BDAK21yYk9 
? »… https://t.co/6rXDDVcaVT"
1455518859251814400,"2021-11-02 12:55:12",13237,"@zSwantzYBabY i wouldve been petty and got him banned?"
1455518860245970947,"2021-11-02 12:55:13",18041,"Join us after the 9 am information update for our weekly chat with the Hope Center powered by Clear Choice Hearing… https://t.co/bqQMcASzI2"
1455518885407608832,"2021-11-02 12:55:19",20013,"Congrats to Avery Deters of Centralia Volleyball and Grady Buessing of Axtell Cross Country - This week's Athlete's… https://t.co/wYPkcoI4Xz"
1455518897357135873,"2021-11-02 12:55:22",01105,"@Supergirl022900 Well the only thing were probably gonna see is Kara leaving her family or revealing her identity"
1455518922975821829,"2021-11-02 12:55:28",24001,"@xt_sdpc நாயே நீ ஆல்ரெடி பயித்தியம் தான் டா இதுக்கு மேல என்ன ஆக..."
1455518996434980867,"2021-11-02 12:55:45",21081,"@therecount Does @GlennYoungkin deny the Holocaust as well?"
1455519061572472832,"2021-11-02 12:56:01",21081,"Monday through Friday with People of Faith

Day 217/260: The Apostles

#dailydevotional #Bible https://t.co/5pvMwtjxnV"
1455519063371759623,"2021-11-02 12:56:01",20177,"omg megnika’s alive we heaaa https://t.co/TY4a8nGZ25"
1455519078232334337,"2021-11-02 12:56:05",18179,"What led to Japanese attack at #PearlHarbor 80 yrs ago? Pt 1 https://t.co/0qx5fsgHNX #WWIII #Americanhistory… https://t.co/wTWZOSbhDf"
1455519087191371781,"2021-11-02 12:56:07",18041,"You can donate new or gently used coats to help kids right here in the community! All of the coats will be cleaned… https://t.co/BE8CgEfbqC"
